song_id,similar_song_id,similarity_score,method
song_0084,song_0077,1.0,style_embedding
song_0084,song_0078,0.9998,style_embedding
song_0084,song_0286,0.9998,style_embedding
song_0085,song_0281,1.0,style_embedding
song_0085,song_0058,0.9999,style_embedding
song_0085,song_0098,0.9999,style_embedding
song_0085,song_0092,0.9999,style_embedding
song_0085,song_0274,0.9999,style_embedding
song_0086,song_0073,0.9999,style_embedding
song_0086,song_0270,0.9992,style_embedding
song_0086,song_0290,0.9992,style_embedding
song_0086,song_0294,0.9989,style_embedding
song_0086,song_0297,0.9988,style_embedding
song_0087,song_0102,0.999,style_embedding
song_0087,song_0078,0.998,style_embedding
song_0087,song_0091,0.9974,style_embedding
song_0087,song_0110,0.9968,style_embedding
song_0087,song_0084,0.9967,style_embedding
song_0088,song_0081,1.0,style_embedding
song_0088,song_0114,0.9998,style_embedding
song_0088,song_0285,0.9997,style_embedding
song_0088,song_0109,0.9996,style_embedding
song_0088,song_0107,0.9996,style_embedding
song_0089,song_0272,1.0,style_embedding
song_0089,song_0278,0.9999,style_embedding
song_0089,song_0061,0.999,style_embedding
song_0089,song_0051,0.9979,style_embedding
song_0089,song_0283,0.9976,style_embedding
song_0090,song_0130,1.0,style_embedding
song_0090,song_0117,1.0,style_embedding
song_0090,song_0298,0.9993,style_embedding
song_0090,song_0119,0.9981,style_embedding
song_0090,song_0127,0.9968,style_embedding
song_0091,song_0078,1.0,style_embedding
song_0091,song_0084,1.0,style_embedding
song_0091,song_0104,1.0,style_embedding
song_0091,song_0077,0.9998,style_embedding
song_0091,song_0286,0.9995,style_embedding
song_0092,song_0099,0.9999,style_embedding
song_0092,song_0085,0.9999,style_embedding
song_0092,song_0281,0.9999,style_embedding
song_0092,song_0058,0.9998,style_embedding
song_0092,song_0098,0.9998,style_embedding
song_0093,song_0276,1.0,style_embedding
song_0093,song_0296,1.0,style_embedding
song_0093,song_0060,0.9999,style_embedding
song_0093,song_0080,0.9999,style_embedding
song_0093,song_0099,0.9998,style_embedding
song_0094,song_0101,1.0,style_embedding
song_0094,song_0291,0.9997,style_embedding
song_0094,song_0075,0.9996,style_embedding
song_0094,song_0289,0.9995,style_embedding
song_0094,song_0282,0.9991,style_embedding
song_0095,song_0115,1.0,style_embedding
song_0095,song_0122,1.0,style_embedding
song_0095,song_0121,0.9998,style_embedding
song_0095,song_0136,0.9996,style_embedding
song_0095,song_0120,0.999,style_embedding
song_0096,song_0103,1.0,style_embedding
song_0096,song_0109,1.0,style_embedding
song_0096,song_0285,0.9999,style_embedding
song_0096,song_0286,0.9999,style_embedding
song_0096,song_0077,0.9996,style_embedding
song_0097,song_0057,1.0,style_embedding
song_0097,song_0273,1.0,style_embedding
song_0097,song_0287,0.9998,style_embedding
song_0097,song_0274,0.9996,style_embedding
song_0097,song_0058,0.9995,style_embedding
song_0098,song_0058,1.0,style_embedding
song_0098,song_0274,1.0,style_embedding
song_0098,song_0281,1.0,style_embedding
song_0098,song_0085,0.9999,style_embedding
song_0098,song_0287,0.9999,style_embedding
song_0099,song_0092,0.9999,style_embedding
song_0099,song_0093,0.9998,style_embedding
song_0099,song_0085,0.9998,style_embedding
song_0099,song_0281,0.9997,style_embedding
song_0099,song_0276,0.9996,style_embedding
song_0100,song_0107,1.0,style_embedding
song_0100,song_0114,0.9998,style_embedding
song_0100,song_0081,0.9996,style_embedding
song_0100,song_0079,0.9996,style_embedding
song_0100,song_0295,0.9995,style_embedding
song_0101,song_0094,1.0,style_embedding
song_0101,song_0291,0.9999,style_embedding
song_0101,song_0075,0.9998,style_embedding
song_0101,song_0289,0.9991,style_embedding
song_0101,song_0282,0.9987,style_embedding
song_0102,song_0110,0.9994,style_embedding
song_0102,song_0087,0.999,style_embedding
song_0102,song_0111,0.9981,style_embedding
song_0102,song_0118,0.9975,style_embedding
song_0102,song_0078,0.9942,style_embedding
song_0103,song_0286,1.0,style_embedding
song_0103,song_0096,1.0,style_embedding
song_0103,song_0077,0.9998,style_embedding
song_0103,song_0109,0.9998,style_embedding
song_0103,song_0285,0.9998,style_embedding
song_0104,song_0084,1.0,style_embedding
song_0104,song_0091,1.0,style_embedding
song_0104,song_0077,1.0,style_embedding
song_0104,song_0078,0.9998,style_embedding
song_0104,song_0286,0.9998,style_embedding
song_0105,song_0112,1.0,style_embedding
song_0105,song_0295,0.9999,style_embedding
song_0105,song_0079,0.9998,style_embedding
song_0105,song_0293,0.9992,style_embedding
song_0105,song_0100,0.9989,style_embedding
song_0106,song_0134,0.9993,style_embedding
song_0106,song_0108,0.9985,style_embedding
song_0106,song_0136,0.996,style_embedding
song_0106,song_0123,0.995,style_embedding
song_0106,song_0122,0.9942,style_embedding
song_0107,song_0114,1.0,style_embedding
song_0107,song_0100,1.0,style_embedding
song_0107,song_0081,0.9998,style_embedding
song_0107,song_0088,0.9996,style_embedding
song_0107,song_0079,0.9993,style_embedding
song_0108,song_0134,0.9998,style_embedding
song_0108,song_0123,0.999,style_embedding
song_0108,song_0106,0.9985,style_embedding
song_0108,song_0137,0.9979,style_embedding
song_0108,song_0138,0.9958,style_embedding
song_0109,song_0285,1.0,style_embedding
song_0109,song_0096,1.0,style_embedding
song_0109,song_0103,0.9998,style_embedding
song_0109,song_0286,0.9997,style_embedding
song_0109,song_0088,0.9996,style_embedding
song_0110,song_0111,0.9996,style_embedding
song_0110,song_0118,0.9994,style_embedding
song_0110,song_0102,0.9994,style_embedding
song_0110,song_0113,0.9968,style_embedding
song_0110,song_0087,0.9968,style_embedding
song_0111,song_0118,1.0,style_embedding
song_0111,song_0110,0.9996,style_embedding
song_0111,song_0113,0.9986,style_embedding
song_0111,song_0102,0.9981,style_embedding
song_0111,song_0127,0.9975,style_embedding
song_0112,song_0295,1.0,style_embedding
song_0112,song_0079,1.0,style_embedding
song_0112,song_0105,1.0,style_embedding
song_0112,song_0100,0.9993,style_embedding
song_0112,song_0107,0.9989,style_embedding
song_0113,song_0127,0.9998,style_embedding
song_0113,song_0118,0.999,style_embedding
song_0113,song_0111,0.9986,style_embedding
song_0113,song_0298,0.9983,style_embedding
song_0113,song_0110,0.9968,style_embedding
song_0114,song_0081,1.0,style_embedding
song_0114,song_0107,1.0,style_embedding
song_0114,song_0088,0.9998,style_embedding
song_0114,song_0100,0.9998,style_embedding
song_0114,song_0285,0.9991,style_embedding
song_0115,song_0095,1.0,style_embedding
song_0115,song_0122,1.0,style_embedding
song_0115,song_0121,0.9998,style_embedding
song_0115,song_0136,0.9996,style_embedding
song_0115,song_0120,0.999,style_embedding
song_0116,song_0141,0.9989,style_embedding
song_0116,song_0151,0.9989,style_embedding
song_0116,song_0125,0.9977,style_embedding
song_0116,song_0140,0.9971,style_embedding
song_0116,song_0138,0.9914,style_embedding
song_0117,song_0090,1.0,style_embedding
song_0117,song_0130,1.0,style_embedding
song_0117,song_0298,0.9989,style_embedding
song_0117,song_0119,0.9986,style_embedding
song_0117,song_0120,0.9968,style_embedding
song_0118,song_0111,1.0,style_embedding
song_0118,song_0110,0.9994,style_embedding
song_0118,song_0113,0.999,style_embedding
song_0118,song_0127,0.9981,style_embedding
song_0118,song_0102,0.9975,style_embedding
song_0119,song_0120,0.9996,style_embedding
song_0119,song_0117,0.9986,style_embedding
song_0119,song_0121,0.9986,style_embedding
song_0119,song_0090,0.9981,style_embedding
song_0119,song_0130,0.9981,style_embedding
song_0120,song_0119,0.9996,style_embedding
song_0120,song_0121,0.9996,style_embedding
song_0120,song_0095,0.999,style_embedding
song_0120,song_0115,0.999,style_embedding
song_0120,song_0122,0.9986,style_embedding
song_0121,song_0095,0.9998,style_embedding
song_0121,song_0115,0.9998,style_embedding
song_0121,song_0120,0.9996,style_embedding
song_0121,song_0122,0.9996,style_embedding
song_0121,song_0136,0.999,style_embedding
song_0122,song_0095,1.0,style_embedding
song_0122,song_0115,1.0,style_embedding
song_0122,song_0136,0.9998,style_embedding
song_0122,song_0121,0.9996,style_embedding
song_0122,song_0120,0.9986,style_embedding
song_0123,song_0137,0.9998,style_embedding
song_0123,song_0108,0.999,style_embedding
song_0123,song_0138,0.9989,style_embedding
song_0123,song_0134,0.998,style_embedding
song_0123,song_0106,0.995,style_embedding
song_0124,song_0132,0.9992,style_embedding
song_0124,song_0149,0.9987,style_embedding
song_0124,song_0126,0.9981,style_embedding
song_0124,song_0146,0.9981,style_embedding
song_0124,song_0128,0.9968,style_embedding
song_0125,song_0151,0.9998,style_embedding
song_0125,song_0116,0.9977,style_embedding
song_0125,song_0128,0.9961,style_embedding
song_0125,song_0148,0.9961,style_embedding
song_0125,song_0141,0.9934,style_embedding
song_0126,song_0146,1.0,style_embedding
song_0126,song_0132,0.9998,style_embedding
song_0126,song_0147,0.9995,style_embedding
song_0126,song_0124,0.9981,style_embedding
song_0126,song_0156,0.9946,style_embedding
song_0127,song_0113,0.9998,style_embedding
song_0127,song_0298,0.9991,style_embedding
song_0127,song_0118,0.9981,style_embedding
song_0127,song_0111,0.9975,style_embedding
song_0127,song_0090,0.9968,style_embedding
song_0128,song_0148,1.0,style_embedding
song_0128,song_0149,0.9996,style_embedding
song_0128,song_0124,0.9968,style_embedding
song_0128,song_0125,0.9961,style_embedding
song_0128,song_0151,0.9942,style_embedding
song_0129,song_0155,0.9998,style_embedding
song_0129,song_0150,0.9995,style_embedding
song_0129,song_0157,0.999,style_embedding
song_0129,song_0164,0.9985,style_embedding
song_0129,song_0131,0.9978,style_embedding
song_0130,song_0090,1.0,style_embedding
song_0130,song_0117,1.0,style_embedding
song_0130,song_0298,0.9993,style_embedding
song_0130,song_0119,0.9981,style_embedding
song_0130,song_0127,0.9968,style_embedding
song_0131,song_0164,0.9999,style_embedding
song_0131,song_0157,0.9998,style_embedding
song_0131,song_0150,0.9995,style_embedding
song_0131,song_0129,0.9978,style_embedding
song_0131,song_0160,0.997,style_embedding
song_0132,song_0126,0.9998,style_embedding
song_0132,song_0146,0.9998,style_embedding
song_0132,song_0124,0.9992,style_embedding
song_0132,song_0147,0.9987,style_embedding
song_0132,song_0149,0.9959,style_embedding
song_0133,song_0139,0.9998,style_embedding
song_0133,song_0158,0.9986,style_embedding
song_0133,song_0155,0.9979,style_embedding
song_0133,song_0129,0.9962,style_embedding
song_0133,song_0163,0.9943,style_embedding
song_0134,song_0108,0.9998,style_embedding
song_0134,song_0106,0.9993,style_embedding
song_0134,song_0123,0.998,style_embedding
song_0134,song_0137,0.9966,style_embedding
song_0134,song_0138,0.9939,style_embedding
song_0135,song_0175,1.0,style_embedding
song_0135,song_0168,0.9999,style_embedding
song_0135,song_0162,0.9999,style_embedding
song_0135,song_0143,0.999,style_embedding
song_0135,song_0160,0.9984,style_embedding
song_0136,song_0122,0.9998,style_embedding
song_0136,song_0095,0.9996,style_embedding
song_0136,song_0115,0.9996,style_embedding
song_0136,song_0121,0.999,style_embedding
song_0136,song_0120,0.9975,style_embedding
song_0137,song_0123,0.9998,style_embedding
song_0137,song_0138,0.9996,style_embedding
song_0137,song_0108,0.9979,style_embedding
song_0137,song_0134,0.9966,style_embedding
song_0137,song_0140,0.9965,style_embedding
song_0138,song_0137,0.9996,style_embedding
song_0138,song_0123,0.9989,style_embedding
song_0138,song_0140,0.9984,style_embedding
song_0138,song_0141,0.9965,style_embedding
song_0138,song_0108,0.9958,style_embedding
song_0139,song_0133,0.9998,style_embedding
song_0139,song_0158,0.9995,style_embedding
song_0139,song_0163,0.9964,style_embedding
song_0139,song_0155,0.9963,style_embedding
song_0139,song_0156,0.9954,style_embedding
song_0140,song_0141,0.9996,style_embedding
song_0140,song_0138,0.9984,style_embedding
song_0140,song_0116,0.9971,style_embedding
song_0140,song_0137,0.9965,style_embedding
song_0140,song_0123,0.9948,style_embedding
song_0141,song_0140,0.9996,style_embedding
song_0141,song_0116,0.9989,style_embedding
song_0141,song_0138,0.9965,style_embedding
song_0141,song_0151,0.9955,style_embedding
song_0141,song_0137,0.9938,style_embedding
song_0142,song_0182,1.0,style_embedding
song_0142,song_0176,0.9997,style_embedding
song_0142,song_0181,0.9994,style_embedding
song_0142,song_0170,0.999,style_embedding
song_0142,song_0174,0.999,style_embedding
song_0143,song_0162,0.9994,style_embedding
song_0143,song_0144,0.9994,style_embedding
song_0143,song_0135,0.999,style_embedding
song_0143,song_0175,0.999,style_embedding
song_0143,song_0168,0.9984,style_embedding
song_0144,song_0143,0.9994,style_embedding
song_0144,song_0145,0.9994,style_embedding
song_0144,song_0152,0.999,style_embedding
song_0144,song_0179,0.9984,style_embedding
song_0144,song_0162,0.9977,style_embedding
song_0145,song_0152,0.9999,style_embedding
song_0145,song_0179,0.9997,style_embedding
song_0145,song_0144,0.9994,style_embedding
song_0145,song_0173,0.999,style_embedding
song_0145,song_0143,0.9977,style_embedding
song_0146,song_0126,1.0,style_embedding
song_0146,song_0132,0.9998,style_embedding
song_0146,song_0147,0.9995,style_embedding
song_0146,song_0124,0.9981,style_embedding
song_0146,song_0156,0.9946,style_embedding
song_0147,song_0126,0.9995,style_embedding
song_0147,song_0146,0.9995,style_embedding
song_0147,song_0132,0.9987,style_embedding
song_0147,song_0156,0.9973,style_embedding
song_0147,song_0163,0.9965,style_embedding
song_0148,song_0128,1.0,style_embedding
song_0148,song_0149,0.9996,style_embedding
song_0148,song_0124,0.9968,style_embedding
song_0148,song_0125,0.9961,style_embedding
song_0148,song_0151,0.9942,style_embedding
song_0149,song_0128,0.9996,style_embedding
song_0149,song_0148,0.9996,style_embedding
song_0149,song_0124,0.9987,style_embedding
song_0149,song_0132,0.9959,style_embedding
song_0149,song_0126,0.9938,style_embedding
song_0150,song_0157,0.9999,style_embedding
song_0150,song_0164,0.9998,style_embedding
song_0150,song_0129,0.9995,style_embedding
song_0150,song_0131,0.9995,style_embedding
song_0150,song_0155,0.9985,style_embedding
song_0151,song_0125,0.9998,style_embedding
song_0151,song_0116,0.9989,style_embedding
song_0151,song_0141,0.9955,style_embedding
song_0151,song_0128,0.9942,style_embedding
song_0151,song_0148,0.9942,style_embedding
song_0152,song_0145,0.9999,style_embedding
song_0152,song_0179,0.9999,style_embedding
song_0152,song_0173,0.9994,style_embedding
song_0152,song_0144,0.999,style_embedding
song_0152,song_0174,0.9977,style_embedding
song_0153,song_0154,0.9995,style_embedding
song_0153,song_0190,0.9929,style_embedding
song_0153,song_0169,0.9912,style_embedding
song_0153,song_0161,0.9843,style_embedding
song_0153,song_0172,0.9833,style_embedding
song_0154,song_0153,0.9995,style_embedding
song_0154,song_0190,0.9963,style_embedding
song_0154,song_0172,0.9887,style_embedding
song_0154,song_0159,0.9871,style_embedding
song_0154,song_0169,0.9864,style_embedding
song_0155,song_0129,0.9998,style_embedding
song_0155,song_0150,0.9985,style_embedding
song_0155,song_0133,0.9979,style_embedding
song_0155,song_0157,0.9978,style_embedding
song_0155,song_0164,0.9971,style_embedding
song_0156,song_0163,0.9999,style_embedding
song_0156,song_0158,0.998,style_embedding
song_0156,song_0147,0.9973,style_embedding
song_0156,song_0139,0.9954,style_embedding
song_0156,song_0126,0.9946,style_embedding
song_0157,song_0150,0.9999,style_embedding
song_0157,song_0164,0.9999,style_embedding
song_0157,song_0131,0.9998,style_embedding
song_0157,song_0129,0.999,style_embedding
song_0157,song_0155,0.9978,style_embedding
song_0158,song_0139,0.9995,style_embedding
song_0158,song_0163,0.9986,style_embedding
song_0158,song_0133,0.9986,style_embedding
song_0158,song_0156,0.998,style_embedding
song_0158,song_0155,0.993,style_embedding
song_0159,song_0172,0.9999,style_embedding
song_0159,song_0190,0.9972,style_embedding
song_0159,song_0202,0.9956,style_embedding
song_0159,song_0189,0.9946,style_embedding
song_0159,song_0183,0.9922,style_embedding
song_0160,song_0168,0.999,style_embedding
song_0160,song_0135,0.9984,style_embedding
song_0160,song_0175,0.9984,style_embedding
song_0160,song_0162,0.9978,style_embedding
song_0160,song_0131,0.997,style_embedding
song_0161,song_0167,0.9997,style_embedding
song_0161,song_0169,0.999,style_embedding
song_0161,song_0165,0.996,style_embedding
song_0161,song_0170,0.9893,style_embedding
song_0161,song_0176,0.9858,style_embedding
song_0162,song_0135,0.9999,style_embedding
song_0162,song_0175,0.9999,style_embedding
song_0162,song_0168,0.9997,style_embedding
song_0162,song_0143,0.9994,style_embedding
song_0162,song_0160,0.9978,style_embedding
song_0163,song_0156,0.9999,style_embedding
song_0163,song_0158,0.9986,style_embedding
song_0163,song_0147,0.9965,style_embedding
song_0163,song_0139,0.9964,style_embedding
song_0163,song_0133,0.9943,style_embedding
song_0164,song_0131,0.9999,style_embedding
song_0164,song_0157,0.9999,style_embedding
song_0164,song_0150,0.9998,style_embedding
song_0164,song_0129,0.9985,style_embedding
song_0164,song_0155,0.9971,style_embedding
song_0165,song_0170,0.9984,style_embedding
song_0165,song_0167,0.9977,style_embedding
song_0165,song_0176,0.9969,style_embedding
song_0165,song_0161,0.996,style_embedding
song_0165,song_0142,0.9948,style_embedding
song_0166,song_0185,0.9995,style_embedding
song_0166,song_0194,0.9992,style_embedding
song_0166,song_0171,0.9987,style_embedding
song_0166,song_0195,0.9976,style_embedding
song_0166,song_0197,0.9975,style_embedding
song_0167,song_0161,0.9997,style_embedding
song_0167,song_0169,0.9977,style_embedding
song_0167,song_0165,0.9977,style_embedding
song_0167,song_0170,0.9923,style_embedding
song_0167,song_0176,0.9893,style_embedding
song_0168,song_0135,0.9999,style_embedding
song_0168,song_0175,0.9999,style_embedding
song_0168,song_0162,0.9997,style_embedding
song_0168,song_0160,0.999,style_embedding
song_0168,song_0143,0.9984,style_embedding
song_0169,song_0161,0.999,style_embedding
song_0169,song_0167,0.9977,style_embedding
song_0169,song_0153,0.9912,style_embedding
song_0169,song_0165,0.991,style_embedding
song_0169,song_0154,0.9864,style_embedding
song_0170,song_0176,0.9997,style_embedding
song_0170,song_0142,0.999,style_embedding
song_0170,song_0182,0.999,style_embedding
song_0170,song_0165,0.9984,style_embedding
song_0170,song_0181,0.9969,style_embedding
song_0171,song_0185,0.9998,style_embedding
song_0171,song_0197,0.9998,style_embedding
song_0171,song_0183,0.9992,style_embedding
song_0171,song_0166,0.9987,style_embedding
song_0171,song_0189,0.9981,style_embedding
song_0172,song_0159,0.9999,style_embedding
song_0172,song_0190,0.998,style_embedding
song_0172,song_0202,0.9945,style_embedding
song_0172,song_0189,0.9934,style_embedding
song_0172,song_0183,0.9909,style_embedding
song_0173,song_0179,0.9997,style_embedding
song_0173,song_0174,0.9994,style_embedding
song_0173,song_0152,0.9994,style_embedding
song_0173,song_0181,0.999,style_embedding
song_0173,song_0145,0.999,style_embedding
song_0174,song_0181,0.9999,style_embedding
song_0174,song_0173,0.9994,style_embedding
song_0174,song_0142,0.999,style_embedding
song_0174,song_0182,0.999,style_embedding
song_0174,song_0179,0.9984,style_embedding
song_0175,song_0135,1.0,style_embedding
song_0175,song_0168,0.9999,style_embedding
song_0175,song_0162,0.9999,style_embedding
song_0175,song_0143,0.999,style_embedding
song_0175,song_0160,0.9984,style_embedding
song_0176,song_0142,0.9997,style_embedding
song_0176,song_0182,0.9997,style_embedding
song_0176,song_0170,0.9997,style_embedding
song_0176,song_0181,0.9984,style_embedding
song_0176,song_0174,0.9977,style_embedding
song_0177,song_0178,0.9996,style_embedding
song_0177,song_0002,0.9995,style_embedding
song_0177,song_0195,0.9983,style_embedding
song_0177,song_0186,0.9977,style_embedding
song_0177,song_0194,0.9961,style_embedding
song_0178,song_0002,1.0,style_embedding
song_0178,song_0177,0.9996,style_embedding
song_0178,song_0186,0.9993,style_embedding
song_0178,song_0004,0.9982,style_embedding
song_0178,song_0201,0.9963,style_embedding
song_0179,song_0152,0.9999,style_embedding
song_0179,song_0145,0.9997,style_embedding
song_0179,song_0173,0.9997,style_embedding
song_0179,song_0144,0.9984,style_embedding
song_0179,song_0174,0.9984,style_embedding
song_0180,song_0187,1.0,style_embedding
song_0180,song_0207,1.0,style_embedding
song_0180,song_0193,1.0,style_embedding
song_0180,song_0221,0.9996,style_embedding
song_0180,song_0188,0.9993,style_embedding
song_0181,song_0174,0.9999,style_embedding
song_0181,song_0142,0.9994,style_embedding
song_0181,song_0182,0.9994,style_embedding
song_0181,song_0173,0.999,style_embedding
song_0181,song_0176,0.9984,style_embedding
song_0182,song_0142,1.0,style_embedding
song_0182,song_0176,0.9997,style_embedding
song_0182,song_0181,0.9994,style_embedding
song_0182,song_0170,0.999,style_embedding
song_0182,song_0174,0.999,style_embedding
song_0183,song_0197,0.9998,style_embedding
song_0183,song_0189,0.9998,style_embedding
song_0183,song_0202,0.9995,style_embedding
song_0183,song_0171,0.9992,style_embedding
song_0183,song_0185,0.9981,style_embedding
song_0184,song_0204,1.0,style_embedding
song_0184,song_0205,0.9996,style_embedding
song_0184,song_0193,0.9979,style_embedding
song_0184,song_0180,0.9973,style_embedding
song_0184,song_0187,0.9966,style_embedding
song_0185,song_0171,0.9998,style_embedding
song_0185,song_0166,0.9995,style_embedding
song_0185,song_0197,0.9992,style_embedding
song_0185,song_0183,0.9981,style_embedding
song_0185,song_0194,0.9975,style_embedding
song_0186,song_0004,0.9998,style_embedding
song_0186,song_0002,0.9994,style_embedding
song_0186,song_0178,0.9993,style_embedding
song_0186,song_0201,0.9989,style_embedding
song_0186,song_0177,0.9977,style_embedding
song_0187,song_0207,1.0,style_embedding
song_0187,song_0180,1.0,style_embedding
song_0187,song_0221,0.9998,style_embedding
song_0187,song_0193,0.9998,style_embedding
song_0187,song_0188,0.9996,style_embedding
song_0188,song_0012,1.0,style_embedding
song_0188,song_0221,1.0,style_embedding
song_0188,song_0006,0.9998,style_embedding
song_0188,song_0187,0.9996,style_embedding
song_0188,song_0207,0.9996,style_embedding
song_0189,song_0202,0.9999,style_embedding
song_0189,song_0183,0.9998,style_embedding
song_0189,song_0197,0.9992,style_embedding
song_0189,song_0171,0.9981,style_embedding
song_0189,song_0185,0.9967,style_embedding
song_0190,song_0172,0.998,style_embedding
song_0190,song_0159,0.9972,style_embedding
song_0190,song_0154,0.9963,style_embedding
song_0190,song_0153,0.9929,style_embedding
song_0190,song_0202,0.9859,style_embedding
song_0191,song_0008,1.0,style_embedding
song_0191,song_0198,1.0,style_embedding
song_0191,song_0218,1.0,style_embedding
song_0191,song_0225,0.9998,style_embedding
song_0191,song_0217,0.9998,style_embedding
song_0192,song_0199,1.0,style_embedding
song_0192,song_0219,1.0,style_embedding
song_0192,song_0225,1.0,style_embedding
song_0192,song_0198,0.9998,style_embedding
song_0192,song_0218,0.9998,style_embedding
song_0193,song_0180,1.0,style_embedding
song_0193,song_0187,0.9998,style_embedding
song_0193,song_0207,0.9998,style_embedding
song_0193,song_0221,0.9993,style_embedding
song_0193,song_0205,0.9993,style_embedding
song_0194,song_0195,0.9996,style_embedding
song_0194,song_0166,0.9992,style_embedding
song_0194,song_0185,0.9975,style_embedding
song_0194,song_0177,0.9961,style_embedding
song_0194,song_0171,0.9959,style_embedding
song_0195,song_0194,0.9996,style_embedding
song_0195,song_0177,0.9983,style_embedding
song_0195,song_0166,0.9976,style_embedding
song_0195,song_0178,0.9962,style_embedding
song_0195,song_0002,0.9959,style_embedding
song_0196,song_0216,1.0,style_embedding
song_0196,song_0229,1.0,style_embedding
song_0196,song_0027,0.9999,style_embedding
song_0196,song_0014,0.9998,style_embedding
song_0196,song_0228,0.9994,style_embedding
song_0197,song_0171,0.9998,style_embedding
song_0197,song_0183,0.9998,style_embedding
song_0197,song_0185,0.9992,style_embedding
song_0197,song_0189,0.9992,style_embedding
song_0197,song_0202,0.9987,style_embedding
song_0198,song_0218,1.0,style_embedding
song_0198,song_0191,1.0,style_embedding
song_0198,song_0225,1.0,style_embedding
song_0198,song_0008,0.9999,style_embedding
song_0198,song_0192,0.9998,style_embedding
song_0199,song_0219,1.0,style_embedding
song_0199,song_0192,1.0,style_embedding
song_0199,song_0225,0.9998,style_embedding
song_0199,song_0198,0.9996,style_embedding
song_0199,song_0218,0.9996,style_embedding
song_0200,song_0024,1.0,style_embedding
song_0200,song_0206,0.9998,style_embedding
song_0200,song_0226,0.9998,style_embedding
song_0200,song_0023,0.9997,style_embedding
song_0200,song_0208,0.9994,style_embedding
song_0201,song_0004,0.9997,style_embedding
song_0201,song_0186,0.9989,style_embedding
song_0201,song_0002,0.9966,style_embedding
song_0201,song_0184,0.9965,style_embedding
song_0201,song_0204,0.9965,style_embedding
song_0202,song_0189,0.9999,style_embedding
song_0202,song_0183,0.9995,style_embedding
song_0202,song_0197,0.9987,style_embedding
song_0202,song_0171,0.9974,style_embedding
song_0202,song_0185,0.9958,style_embedding
song_0203,song_0217,0.9998,style_embedding
song_0203,song_0006,0.9997,style_embedding
song_0203,song_0008,0.9996,style_embedding
song_0203,song_0191,0.9994,style_embedding
song_0203,song_0012,0.9991,style_embedding
song_0204,song_0184,1.0,style_embedding
song_0204,song_0205,0.9996,style_embedding
song_0204,song_0193,0.9979,style_embedding
song_0204,song_0180,0.9973,style_embedding
song_0204,song_0187,0.9966,style_embedding
song_0205,song_0184,0.9996,style_embedding
song_0205,song_0204,0.9996,style_embedding
song_0205,song_0193,0.9993,style_embedding
song_0205,song_0180,0.9989,style_embedding
song_0205,song_0187,0.9985,style_embedding
song_0206,song_0226,1.0,style_embedding
song_0206,song_0023,1.0,style_embedding
song_0206,song_0200,0.9998,style_embedding
song_0206,song_0024,0.9998,style_embedding
song_0206,song_0211,0.999,style_embedding
song_0207,song_0187,1.0,style_embedding
song_0207,song_0180,1.0,style_embedding
song_0207,song_0221,0.9998,style_embedding
song_0207,song_0193,0.9998,style_embedding
song_0207,song_0188,0.9996,style_embedding
song_0208,song_0209,0.9996,style_embedding
song_0208,song_0024,0.9995,style_embedding
song_0208,song_0200,0.9994,style_embedding
song_0208,song_0007,0.9989,style_embedding
song_0208,song_0206,0.9986,style_embedding
song_0209,song_0007,0.9998,style_embedding
song_0209,song_0208,0.9996,style_embedding
song_0209,song_0230,0.9996,style_embedding
song_0209,song_0021,0.9992,style_embedding
song_0209,song_0224,0.999,style_embedding
song_0210,song_0020,0.9999,style_embedding
song_0210,song_0009,0.9989,style_embedding
song_0210,song_0212,0.9986,style_embedding
song_0210,song_0016,0.9984,style_embedding
song_0210,song_0011,0.997,style_embedding
song_0211,song_0014,0.9997,style_embedding
song_0211,song_0027,0.9995,style_embedding
song_0211,song_0023,0.9993,style_embedding
song_0211,song_0196,0.999,style_embedding
song_0211,song_0216,0.999,style_embedding
song_0212,song_0016,1.0,style_embedding
song_0212,song_0009,1.0,style_embedding
song_0212,song_0210,0.9986,style_embedding
song_0212,song_0020,0.9977,style_embedding
song_0212,song_0228,0.9975,style_embedding
song_0213,song_0239,0.9998,style_embedding
song_0213,song_0252,0.9996,style_embedding
song_0213,song_0254,0.9996,style_embedding
song_0213,song_0005,0.9992,style_embedding
song_0213,song_0025,0.9992,style_embedding
song_0214,song_0018,1.0,style_embedding
song_0214,song_0017,0.9997,style_embedding
song_0214,song_0233,0.9996,style_embedding
song_0214,song_0235,0.9996,style_embedding
song_0214,song_0010,0.9994,style_embedding
song_0215,song_0005,0.9999,style_embedding
song_0215,song_0025,0.9999,style_embedding
song_0215,song_0013,0.9998,style_embedding
song_0215,song_0033,0.9998,style_embedding
song_0215,song_0254,0.9996,style_embedding
song_0216,song_0196,1.0,style_embedding
song_0216,song_0229,1.0,style_embedding
song_0216,song_0027,0.9999,style_embedding
song_0216,song_0014,0.9998,style_embedding
song_0216,song_0228,0.9994,style_embedding
song_0217,song_0008,0.9999,style_embedding
song_0217,song_0191,0.9998,style_embedding
song_0217,song_0203,0.9998,style_embedding
song_0217,song_0198,0.9996,style_embedding
song_0217,song_0218,0.9996,style_embedding
song_0218,song_0198,1.0,style_embedding
song_0218,song_0191,1.0,style_embedding
song_0218,song_0225,1.0,style_embedding
song_0218,song_0008,0.9999,style_embedding
